lat,lon,river_distance
22.7232877,72.3992267,77360.68597995104
22.7232877,72.6492267,56486.862528646016
22.7232877,72.8992267,33284.52061314905
22.9732877,72.1492267,118297.30190996113
22.9732877,72.3992267,96384.22045336512
22.9732877,72.6492267,71050.88363573074
22.9732877,72.8992267,45817.29510989399
23.2232877,72.1492267,134056.09555707514
23.2232877,72.3992267,109144.0541451279
23.2232877,72.6492267,86039.61868389905
23.2232877,72.8992267,63561.12515021405
23.4732877,72.1492267,148843.33845884807
23.4732877,72.3992267,126744.12967328812
23.4732877,72.6492267,102300.15961946917
23.4732877,72.8992267,80072.28261449664
21.1228345,69.4852088,361066.692376619
21.1228345,69.7352088,333237.868366708
21.1228345,69.9852088,305409.2354729811
21.1228345,70.2352088,277580.8511760226
21.3728345,69.4852088,349114.88535476534
21.3728345,69.7352088,334304.1257149052
21.3728345,69.9852088,306572.2959900496
21.3728345,70.2352088,278860.0016065857
21.6228345,69.4852088,322947.1673763517
21.6228345,69.7352088,337816.33330643276
21.6228345,69.9852088,310624.1140316448
21.6228345,70.2352088,283308.4327113449
21.8728345,69.4852088,297442.52231463394
21.8728345,69.7352088,313523.6134856274
21.8728345,69.9852088,317468.725327704
21.8728345,70.2352088,290796.6976920672
20.7556395,69.4653396,366265.3543134386
20.7556395,69.7153396,338682.0344933262
20.7556395,69.9653396,311142.6278020051
20.7556395,70.2153396,283659.9245775559
21.0056395,69.4653396,363663.13214350375
21.0056395,69.7153396,335866.1703694097
21.0056395,69.9653396,308075.1511329854
21.0056395,70.2153396,280291.8420529207
21.2556395,69.4653396,360576.6677873338
21.2556395,69.7153396,335681.92228263686
21.2556395,69.9653396,307874.27189416904
21.2556395,70.2153396,280071.0361143621
21.5056395,69.4653396,334074.15465655376
21.5056395,69.7153396,338146.90649001265
21.5056395,69.9653396,310560.05009621533
21.5056395,70.2153396,283020.78137757204
21.1986198,69.2268474,355876.8618290531
21.1986198,69.4768474,362035.22785888234
21.1986198,69.7268474,334209.54418577056
21.1986198,69.9768474,306384.62146083027
21.4486198,69.2268474,328387.4213020887
21.4486198,69.4768474,340679.4528835749
21.4486198,69.7268474,336079.0680509491
21.4486198,69.9768474,308422.8539275749
21.6986198,69.2268474,301306.52884827566
21.6986198,69.4768474,314658.2518768786
21.6986198,69.7268474,329822.6951721774
21.6986198,69.9768474,313320.2328655672
21.9486198,69.2268474,274771.1103350146
21.9486198,69.4768474,289349.8820154472
21.9486198,69.7268474,305772.05398593744
21.9486198,69.9768474,320960.4613608894
21.6336175,72.9201004,27609.549837634913
21.6336175,73.1701004,15015.913972927601
21.6336175,73.4201004,31395.395822260565
21.6336175,73.6701004,25553.066020531107
21.8836175,72.9201004,24516.73409483685
21.8836175,73.1701004,3748.0908058879845
21.8836175,73.4201004,4164.689072365479
21.8836175,73.6701004,686.6122144251847
22.1336175,72.9201004,16944.57962528187
22.1336175,73.1701004,24577.250531774775
22.1336175,73.4201004,17852.559586719603
22.1336175,73.6701004,23260.347516531143
22.3836175,72.9201004,10507.126109512436
22.3836175,73.1701004,12564.762363880911
22.3836175,73.4201004,36717.31230393117
22.3836175,73.6701004,50564.0832494535
20.4388589,70.9770408,212486.64123888355
20.4388589,71.2270408,187276.01555210474
20.4388589,71.4770408,162920.357616754
20.4388589,71.7270408,139867.02070066365
20.6888589,70.9770408,202518.48748485578
20.6888589,71.2270408,175884.8233056049
20.6888589,71.4770408,149687.0334870148
20.6888589,71.7270408,124201.24213489794
20.9388589,70.9770408,196574.33885779223
20.9388589,71.2270408,169006.52056494236
20.9388589,71.4770408,141541.30463708154
20.9388589,71.7270408,114252.70881723541
21.1888589,70.9770408,195044.95710328905
21.1888589,71.2270408,167225.20320667585
21.1888589,71.4770408,139409.4886025082
21.1888589,71.7270408,111600.83362646414
21.2543725,70.1189391,290784.7704280085
21.2543725,70.3689391,262984.23036412173
21.2543725,70.6189391,235190.62854705664
21.2543725,70.8689391,207406.75428085576
21.5043725,70.1189391,293611.4647062427
21.5043725,70.3689391,266106.3977327209
21.5043725,70.6189391,238676.64580020215
21.5043725,70.8689391,211351.5346889983
21.7543725,70.1189391,299421.87660924415
21.7543725,70.3689391,272503.9135490375
21.7543725,70.6189391,245789.15605797461
21.7543725,70.8689391,219351.86163023807
22.0043725,70.1189391,308062.4569125653
22.0043725,70.3689391,281970.5659574169
22.0043725,70.6189391,256244.66121754827
22.0043725,70.8689391,229293.45823350892
19.9621395,72.4190049,137436.40489847973
19.9621395,72.6690049,109639.75879887505
19.9621395,72.9190049,81865.69279216621
19.9621395,73.1690049,54148.963351262464
20.2121395,72.4190049,116575.16737431176
20.2121395,72.6690049,111561.34383597865
20.2121395,72.9190049,84998.15782761296
20.2121395,73.1690049,58777.59275236467
20.4621395,72.4190049,88657.25316495911
20.4621395,72.6690049,81952.86650811127
20.4621395,72.9190049,84388.62333185767
20.4621395,73.1690049,75075.87768113469
20.7121395,72.4190049,62347.649382815194
20.7121395,72.6690049,52377.410910650295
20.7121395,72.9190049,56063.29422864526
20.7121395,73.1690049,61437.153700417824
21.9770467,72.3003365,76675.34328115675
21.9770467,72.5503365,53783.876447707575
21.9770467,72.8003365,38148.47432087569
21.9770467,73.0503365,18477.817959735265
22.2270467,72.3003365,67853.83035180307
22.2270467,72.5503365,40221.131160999365
22.2270467,72.8003365,13429.07737480699
22.2270467,73.0503365,7246.3458766226995
22.4770467,72.3003365,71667.27628274082
22.4770467,72.5503365,46352.83561262132
22.4770467,72.8003365,25407.532432962456
22.4770467,73.0503365,3639.2456671789905
22.7270467,72.3003365,86166.87893397019
22.7270467,72.5503365,66112.49318163272
22.7270467,72.8003365,42790.09888058168
22.7270467,73.0503365,20695.74311299005
23.3851474,72.1172316,146136.81714769697
23.3851474,72.3672316,122878.45629429858
23.3851474,72.6172316,100237.65198792405
23.3851474,72.8672316,76155.08290570187
23.6351474,72.1172316,163512.52810926078
23.6351474,72.3672316,139337.71607892434
23.6351474,72.6172316,116696.20931977182
23.6351474,72.8672316,96154.19281224033
23.8851474,72.1172316,179403.6587403016
23.8851474,72.3672316,157603.76962790664
23.8851474,72.6172316,136676.69734032993
23.8851474,72.8672316,116266.72629642664
24.1351474,72.1172316,182151.37183792636
24.1351474,72.3672316,158509.24804696147
24.1351474,72.6172316,136456.01781965134
24.1351474,72.8672316,116894.44602199843
23.2853622,72.1332132,138846.89647057216
23.2853622,72.3832132,114545.31234536387
23.2853622,72.6332132,92259.41756749467
23.2853622,72.8832132,68344.73540987443
23.5353622,72.1332132,154661.9800055925
23.5353622,72.3832132,131724.02307183485
23.5353622,72.6332132,107950.20438757451
23.5353622,72.8832132,86534.20166037454
23.7853622,72.1332132,171118.31241934028
23.7853622,72.3832132,148440.22901330885
23.7853622,72.6332132,127703.48737520252
23.7853622,72.8832132,106360.58249575137
24.0353622,72.1332132,186936.66323519807
24.0353622,72.3832132,164287.5459097897
24.0353622,72.6332132,143472.93490209876
24.0353622,72.8832132,125409.61680266655
21.8053263,70.3028377,281249.8890290187
21.8053263,70.5528377,254648.50516173826
21.8053263,70.8028377,228340.15396374933
21.8053263,71.0528377,202439.1125056612
22.0553263,70.3028377,291065.65688999527
22.0553263,70.5528377,263471.1410371134
22.0553263,70.8028377,235803.11984301158
22.0553263,71.0528377,208178.25084481578
22.3053263,70.3028377,289947.9005808964
22.3053263,70.5528377,262119.91643284232
22.3053263,70.8028377,234292.38092404848
22.3053263,71.0528377,206465.47545817145
22.5553263,70.3028377,291838.3975747236
22.5553263,70.5528377,264209.60587850184
22.5553263,70.8028377,236627.94637737205
22.5553263,71.0528377,209112.06996221386
21.8043328,72.9016768,26317.591983266248
21.8043328,73.1516768,51.06913336656404
21.8043328,73.4016768,12159.44594408477
21.8043328,73.6516768,7378.57806968273
22.0543328,72.9016768,26653.514806829466
22.0543328,73.1516768,17426.499079789468
22.0543328,73.4016768,9378.261457833354
22.0543328,73.6516768,14768.436411888288
22.3043328,72.9016768,2075.9781884479835
22.3043328,73.1516768,12070.751016423748
22.3043328,73.4016768,38472.222845871605
22.3043328,73.6516768,40834.5967359996
22.5543328,72.9016768,22292.275835660166
22.5543328,73.1516768,966.3616728874038
22.5543328,73.4016768,21677.061780170403
22.5543328,73.6516768,45384.588688649455
24.0036694,71.5325116,242153.15199429652
24.0036694,71.7825116,218332.8146022204
24.0036694,72.0325116,195574.2582046303
24.0036694,72.2825116,174256.56058544404
24.2536694,71.5325116,235972.50668019126
24.2536694,71.7825116,209776.4280265024
24.2536694,72.0325116,184060.5314318987
24.2536694,72.2825116,159057.88988678475
24.5036694,71.5325116,228095.9346398767
24.5036694,71.7825116,200875.28779286004
24.5036694,72.0325116,173847.665274225
24.5036694,72.2825116,147119.48825883857
24.7536694,71.5325116,224138.14266856975
24.7536694,71.7825116,196369.63320621027
24.7536694,72.0325116,168621.35784347187
24.7536694,72.2825116,140905.27110516396
21.9882996,72.1576842,90449.97154937581
21.9882996,72.4076842,65657.58699731347
21.9882996,72.6576842,44605.422721303556
21.9882996,72.9076842,30774.638535134975
22.2382996,72.1576842,83590.4382606888
22.2382996,72.4076842,55830.84045257528
22.2382996,72.6576842,28210.064719481143
22.2382996,72.9076842,4851.431347850639
22.4882996,72.1576842,87183.61416588581
22.4882996,72.4076842,61079.488832610055
22.4882996,72.6576842,37085.016154395955
22.4882996,72.9076842,19134.191313451207
22.7382996,72.1576842,100021.18189213435
22.7382996,72.4076842,77887.68731408853
22.7382996,72.6576842,56605.561476499126
22.7382996,72.9076842,33464.41876578066
21.9716083,68.5765418,245040.31656074617
21.9716083,68.8265418,253455.4101826742
21.9716083,69.0765418,264544.01673512434
21.9716083,69.3265418,277986.38862118655
22.2216083,68.5765418,216095.46042725354
22.2216083,68.8265418,225592.85500197837
22.2216083,69.0765418,237983.25165319882
22.2216083,69.3265418,252841.6965924042
22.4716083,68.5765418,187443.54344299203
22.4716083,68.8265418,198317.85141318414
22.4716083,69.0765418,212306.05744685646
22.4716083,69.3265418,228837.8410510891
22.7216083,68.5765418,159272.43391291992
22.7216083,68.8265418,171937.76901897494
22.7216083,69.0765418,187900.2082348727
22.7216083,69.3265418,206396.18146420276
22.483483,72.0007203,103892.18270535307
22.483483,72.2507203,77141.14596984805
22.483483,72.5007203,51545.424671929286
22.483483,72.7507203,29246.239404308988
22.733483,72.0007203,114844.8048100892
22.733483,72.2507203,91083.88642886616
22.733483,72.5007203,70249.42989850974
22.733483,72.7507203,47710.809783345336
22.983483,72.0007203,131532.10102875077
22.983483,72.2507203,110724.79978736216
22.983483,72.5007203,87032.64002396782
22.983483,72.7507203,61080.34412397772
23.233483,72.0007203,149782.25621945062
23.233483,72.2507203,124334.83763811261
23.233483,72.5007203,100146.86948939724
23.233483,72.7507203,78413.28149851969
20.8968581,71.6774463,120789.48488266491
20.8968581,71.9274463,94082.70616251134
20.8968581,72.1774463,68278.95113658792
20.8968581,72.4274463,44960.853712678385
21.1468581,71.6774463,117015.46183307825
21.1468581,71.9274463,89185.61682609202
21.1468581,72.1774463,61355.79693966675
21.1468581,72.4274463,33526.06473121958
21.3968581,71.6774463,120730.71003863242
21.3968581,71.9274463,94007.23529108946
21.3968581,72.1774463,68174.9210232426
21.3968581,72.4274463,44802.71258289694
21.6468581,71.6774463,131335.71652134534
21.6468581,71.9274463,107287.12119736041
21.6468581,72.1774463,84522.3392831175
21.6468581,72.4274463,63641.84518707469
22.0586555,72.4627227,56113.61593877785
22.0586555,72.7127227,34183.06955874341
22.0586555,72.9627227,24555.757892205067
22.0586555,73.2127227,14947.953986064073
22.3086555,72.4627227,49624.45793880435
22.3086555,72.7127227,21962.039442032434
22.3086555,72.9627227,3685.259168985068
22.3086555,73.2127227,18719.877407169995
22.5586555,72.4627227,59741.06355513863
22.5586555,72.7127227,39003.495438784106
22.5586555,72.9627227,16335.087710767217
22.5586555,73.2127227,6195.646058108521
22.8086555,72.4627227,79637.41361092478
22.8086555,72.7127227,56423.65360810021
22.8086555,72.9627227,31840.175261256
22.8086555,73.2127227,5731.445276361688
20.9512994,72.8205248,25548.480746180125
20.9512994,73.0705248,34844.4637235921
20.9512994,73.3205248,35200.2368290176
20.9512994,73.5705248,36093.01940923328
21.2012994,72.8205248,952.4071366298323
21.2012994,73.0705248,8577.826434085711
21.2012994,73.3205248,5707.3984559229575
21.2012994,73.5705248,7008.433738037483
21.4512994,72.8205248,23964.380832016814
21.4512994,73.0705248,18312.65274695157
21.4512994,73.3205248,21142.497629363417
21.4512994,73.5705248,22064.164768579183
21.7012994,72.8205248,35210.274897405376
21.7012994,73.0705248,9272.649329774895
21.7012994,73.3205248,18379.64869514034
21.7012994,73.5705248,22670.75522945738
22.3314482,68.85081,214665.8784672461
22.3314482,69.10081,227981.79167876387
22.3314482,69.35081,243760.0437414083
22.3314482,69.60081,261555.39402080042
22.5814482,68.85081,187900.65703739706
22.5814482,69.10081,202980.08491975346
22.5814482,69.35081,220554.2483421807
22.5814482,69.60081,240075.90815895543
22.8314482,68.85081,162267.93232572067
22.8314482,69.10081,179513.62015237025
22.8314482,69.35081,199169.27827344125
22.8314482,69.60081,220591.62863655173
23.0814482,68.85081,138433.57209426942
23.0814482,69.10081,158297.54212155065
23.0814482,69.35081,180281.37294096165
23.0814482,69.60081,203699.87394704242
20.6338291,72.6053896,62789.475250938965
20.6338291,72.8553896,62877.057016426355
20.6338291,73.1053896,71262.6508193818
20.6338291,73.3553896,72977.2380175878
20.8838291,72.6053896,34366.992890708
20.8838291,72.8553896,34428.55094409444
20.8838291,73.1053896,41816.3012324971
20.8838291,73.3553896,43598.73399818455
21.1338291,72.6053896,13822.033474881933
21.1338291,72.8553896,8808.893895566274
21.1338291,73.1053896,12931.346433000179
21.1338291,73.3553896,14617.072592380086
21.3838291,72.6053896,27467.049588372156
21.3838291,72.8553896,15045.45181351925
21.3838291,73.1053896,11422.225988863427
21.3838291,73.3553896,12553.960359813254
19.7754926,72.387325,143605.99340797588
19.7754926,72.637325,116440.98737346323
19.7754926,72.887325,89684.61053676816
19.7754926,73.137325,63852.63363844545
20.0254926,72.387325,138792.54239236758
20.0254926,72.637325,113012.30578924174
20.0254926,72.887325,85185.72114166697
20.0254926,73.137325,57362.3268518598
20.2754926,72.387325,110578.52343987305
20.2754926,72.637325,104343.10957625318
20.2754926,72.887325,90690.78009963263
20.2754926,73.137325,65258.310202714165
20.5254926,72.387325,83320.68361629051
20.5254926,72.637325,74847.91906382839
20.5254926,72.887325,76230.50102743645
20.5254926,73.137325,82823.84402240001
20.4740869,72.4627704,85545.97975294781
20.4740869,72.7127704,80283.5606790016
20.4740869,72.9627704,84390.6938442581
20.4740869,73.2127704,72573.96743477363
20.7240869,72.4627704,58561.12269953154
20.7240869,72.7127704,50564.22208673602
20.7240869,72.9627704,56572.63000535364
20.7240869,73.2127704,60085.10639055355
20.9740869,72.4627704,36145.35846143552
20.9740869,72.7127704,20828.40372454988
20.9740869,72.9627704,31247.72447761849
20.9740869,73.2127704,30360.25722758784
21.2240869,72.4627704,30954.00704774015
21.2240869,72.7127704,9136.842041337079
21.2240869,72.9627704,7264.450555707451
21.2240869,73.2127704,1112.9892231951724
20.5878845,72.212561,88056.57090175727
20.5878845,72.462561,73013.65672348364
20.5878845,72.712561,66761.00722803999
20.5878845,72.962561,71613.50138338411
20.8378845,72.212561,68322.34967139391
20.8378845,72.462561,47381.19725987011
20.8378845,72.712561,37027.23148908681
20.8378845,72.962561,44596.42784771923
21.0878845,72.212561,57893.838776691904
21.0878845,72.462561,30475.087488965444
21.0878845,72.712561,7400.606422976216
21.0878845,72.962561,19359.527676859463
21.3378845,72.212561,61758.363226649264
21.3378845,72.462561,37297.85272094424
21.3378845,72.712561,14922.399216406646
21.3378845,72.962561,4446.687314735978
20.7375488,72.3505771,64538.50134163621
20.7375488,72.6005771,50964.71626055825
20.7375488,72.8505771,50779.81961786902
20.7375488,73.1005771,59112.41737203351
20.9875488,72.3505771,46234.52560198711
20.9875488,72.6005771,23870.80865273803
20.9875488,72.8505771,22899.843785419023
20.9875488,73.1005771,29785.8675705734
21.2375488,72.3505771,43417.79623381729
21.2375488,72.6005771,17812.612887954143
21.2375488,72.8505771,547.857248914414
21.2375488,73.1005771,3233.9135283877513
21.4875488,72.3505771,58013.923431677744
21.4875488,72.6005771,36668.71803998922
21.4875488,72.8505771,26181.531101936318
21.4875488,73.1005771,23302.211761246977
22.6006273,73.6560018,42068.04682940583
22.6006273,73.9060018,65719.29421602248
22.6006273,74.1560018,73855.16920601102
22.6006273,74.4060018,65055.204200396576
22.8506273,73.6560018,28996.59404109753
22.8506273,73.9060018,50927.34817790667
22.8506273,74.1560018,64520.31800071467
22.8506273,74.4060018,56202.72673957142
23.1006273,73.6560018,12122.791140833298
23.1006273,73.9060018,23917.565111872424
23.1006273,74.1560018,39079.63641641995
23.1006273,74.4060018,42108.72266710858
23.3506273,73.6560018,11654.189901264928
23.3506273,73.9060018,1994.2560066473839
23.3506273,74.1560018,19934.47080347385
23.3506273,74.4060018,22965.46801420572
19.9321957,72.6409893,112997.98801230645
19.9321957,72.8909893,85299.913115089
19.9321957,73.1409893,57728.7509726638
19.9321957,73.3909893,30629.166314070117
20.1821957,72.6409893,114371.57120084701
20.1821957,72.8909893,87111.34358717466
20.1821957,73.1409893,60373.1703075538
20.1821957,73.3909893,35275.76483476559
20.4321957,72.6409893,85797.53785271307
20.4321957,72.8909893,87136.67342907064
20.4321957,73.1409893,75119.57401224138
20.4321957,73.3909893,56117.44493501674
20.6821957,72.6409893,56369.05236317755
20.6821957,72.8909893,58387.09120190376
20.6821957,73.1409893,65149.81549760411
20.6821957,73.3909893,67925.73834531987
20.2671693,72.4693451,108735.1222075311
20.2671693,72.7193451,104839.87410106552
20.2671693,72.9693451,81806.45502108148
20.2671693,73.2193451,56871.11102036708
20.5171693,72.4693451,80496.20442501229
20.5171693,72.7193451,75151.25632265846
20.5171693,72.9693451,79779.61742026343
20.5171693,73.2193451,75854.67207461924
20.7671693,72.4693451,53801.56848056171
20.7671693,72.7193451,45416.74989482534
20.7671693,72.9693451,52288.40153149737
20.7671693,73.2193451,55010.03482597218
21.0171693,72.4693451,32815.71928190407
21.0171693,72.7193451,15650.681519642421
21.0171693,72.9693451,27306.128795328576
21.0171693,73.2193451,25292.69971211124
21.7973142,72.6942567,48979.05368917803
21.7973142,72.9442567,21512.956261707182
21.7973142,73.1942567,3977.3446978509833
21.7973142,73.4442567,14853.24273049395
22.0473142,72.6942567,36546.72430914329
22.0473142,72.9442567,26220.602907144
22.0473142,73.1942567,14385.025428254381
22.0473142,73.4442567,7291.793553468345
22.2973142,72.6942567,23824.824721627974
22.2973142,72.9442567,1401.9484276238866
22.2973142,73.1942567,16884.375170219006
22.2973142,73.4442567,37343.6700108622
22.5473142,72.6942567,39179.56788907435
22.5473142,72.9442567,17569.918769217024
22.5473142,73.1942567,5619.455049072825
22.5473142,73.4442567,26209.970891205292
23.4411124,72.5403755,110921.40222911483
23.4411124,72.7903755,87059.55282225428
23.4411124,73.0403755,66183.38730737734
23.4411124,73.2903755,44704.42578682045
23.6911124,72.5403755,127625.00909411207
23.6911124,72.7903755,107065.18904664343
23.6911124,73.0403755,85867.274738671
23.6911124,73.2903755,68502.52306488134
23.9411124,72.5403755,147614.7573733375
23.9411124,72.7903755,127087.95037702438
23.9411124,73.0403755,109406.98130301658
23.9411124,73.2903755,93967.46437803838
24.1911124,72.5403755,138847.75055123237
24.1911124,72.7903755,117671.41978214517
24.1911124,73.0403755,99816.9918539103
24.1911124,73.2903755,87345.88897475688
21.811004,69.1025978,283167.0141755302
21.811004,69.3525978,296036.9854251141
21.811004,69.6025978,310871.74074029754
21.811004,69.8525978,327404.3146799166
22.061004,69.1025978,256308.42221514572
22.061004,69.3525978,270459.5092077957
22.061004,69.6025978,286621.1586262174
22.061004,69.8525978,304473.37264916673
22.311004,69.1025978,230182.1747454092
22.311004,69.3525978,245841.76291474648
22.311004,69.6025978,263517.57976336975
22.311004,69.8525978,282831.85981156194
22.561004,69.1025978,205091.0983476978
22.561004,69.3525978,222523.47616368343
22.561004,69.6025978,241909.15628657572
22.561004,69.8525978,262816.258963189
20.079669,73.2478878,45727.25845268338
20.079669,73.4978878,18943.705115067696
20.079669,73.7478878,5823.941174602334
20.079669,73.9978878,5659.074086018746
20.329669,73.2478878,58247.02996345186
20.329669,73.4978878,39487.06856067606
20.329669,73.7478878,34691.99154941703
20.329669,73.9978878,34025.00622846615
20.579669,73.2478878,77476.61377584942
20.579669,73.4978878,66945.12262589118
20.579669,73.7478878,64075.54972678887
20.579669,73.9978878,63506.86890386197
20.829669,73.2478878,47851.01675724054
20.829669,73.4978878,51997.00466698418
20.829669,73.7478878,50175.237791573956
20.829669,73.9978878,60323.26431064555
22.2785001,73.1245157,10045.174625566244
22.2785001,73.3745157,35913.27608226419
22.2785001,73.6245157,37024.01185903463
22.2785001,73.8745157,45618.38951235724
22.5285001,73.1245157,60.9120649938062
22.5285001,73.3745157,20855.323710278823
22.5285001,73.6245157,45278.314015388925
22.5285001,73.8745157,66859.42983796338
22.7785001,73.1245157,13467.439300982587
22.7785001,73.3745157,4569.8608382233215
22.7785001,73.6245157,28718.223213720627
22.7785001,73.8745157,53933.012065419796
23.0285001,73.1245157,31446.24655740171
23.0285001,73.3745157,5887.264014973642
23.0285001,73.6245157,12986.837272552628
23.0285001,73.8745157,30432.364502229997
22.668191,72.3223276,80045.02213244062
22.668191,72.5723276,59072.781147147885
22.668191,72.8223276,36654.2288987562
22.668191,73.0723276,13791.956767198239
22.918191,72.3223276,99789.86152005
22.918191,72.5723276,76611.29552535583
22.918191,72.8223276,50685.64881115002
22.918191,73.0723276,26210.016540250763
23.168191,72.3223276,113740.84048140993
23.168191,72.5723276,89167.83210129621
23.168191,72.8223276,67185.03850323788
23.168191,73.0723276,43213.259468933036
23.418191,72.3223276,129281.88589047217
23.418191,72.5723276,106492.46931560253
23.418191,72.8223276,82549.56063762306
23.418191,73.0723276,61746.34814157941
21.8816365,71.4791414,164472.17111274748
21.8816365,71.7291414,139556.4583771066
21.8816365,71.9791414,113800.1276035666
21.8816365,72.2291414,89296.90162163704
22.1316365,71.4791414,159963.9856810455
22.1316365,71.7291414,132340.23218198953
22.1316365,71.9791414,104825.57427369451
22.1316365,72.2291414,77536.24067780259
22.3816365,71.4791414,159467.10862933527
22.3816365,71.7291414,131739.20856608098
22.3816365,71.9791414,104065.76306088537
22.3816365,72.2291414,76505.886296942
22.6316365,71.4791414,164572.40017335096
22.6316365,71.7291414,137875.07112540226
22.6316365,71.9791414,111731.81823304265
22.6316365,72.2291414,86645.63925725268
22.1990518,72.615045,33914.81645603203
22.1990518,72.865045,10665.378932498938
22.1990518,73.115045,14656.53384185236
22.1990518,73.365045,26981.734384300624
22.4490518,72.615045,38424.43558841569
22.4490518,72.865045,19313.75735963226
22.4490518,73.115045,4260.531329788173
22.4490518,73.365045,26751.65614526932
22.6990518,72.615045,58506.38413110055
22.6990518,72.865045,35066.46471709328
22.6990518,73.115045,13924.002479833438
22.6990518,73.365045,12125.33715157032
22.9490518,72.615045,73642.54662002092
22.9490518,72.865045,47780.03574421034
22.9490518,73.115045,25681.514597412162
22.9490518,73.365045,4068.7940663038494
20.2587262,73.1873533,59421.904537883354
20.2587262,73.4373533,36812.13947540347
20.2587262,73.6873533,25582.26989161706
20.2587262,73.9373533,27759.696964069626
20.5087262,73.1873533,77504.22539464325
20.5087262,73.4373533,61486.12314667849
20.5087262,73.6873533,55271.04132259743
20.5087262,73.9373533,56148.51521653407
20.7587262,73.1873533,55873.53323347078
20.7587262,73.4373533,60011.480941682785
20.7587262,73.6873533,58047.62655831145
20.7587262,73.9373533,64357.01509722793
21.0087262,73.1873533,26088.997216171483
21.0087262,73.4373533,31897.891173215427
21.0087262,73.6873533,28267.94819774713
21.0087262,73.9373533,39184.74755267347
21.0385705,71.0792958,184065.39579304794
21.0385705,71.3292958,156318.1905243184
21.0385705,71.5792958,128606.71474675043
21.0385705,71.8292958,100960.3936992907
21.2885705,71.0792958,184366.23449354482
21.2885705,71.3292958,156672.31785377557
21.2885705,71.5792958,129036.91553516535
21.2885705,71.8292958,101507.83018463719
21.5385705,71.0792958,189440.37625269737
21.5385705,71.3292958,162612.92357961368
21.5385705,71.5792958,136188.37433593292
21.5385705,71.8292958,110456.26882267903
21.7885705,71.0792958,198946.06149472375
21.7885705,71.3292958,173593.90007891442
21.7885705,71.5792958,149127.9736795315
21.7885705,71.8292958,126065.32652449199
21.6915377,69.463963,314653.6356918412
21.6915377,69.713963,329697.24490978045
21.6915377,69.963963,314546.2425806304
21.6915377,70.213963,287374.3677919429
21.9415377,69.463963,289258.1749024079
21.9415377,69.713963,305554.66711355903
21.9415377,69.963963,322077.99425328255
21.9415377,70.213963,295599.26069671346
22.1915377,69.463963,264780.4088650088
22.1915377,69.713963,282492.5269201419
22.1915377,69.963963,301735.6363466903
22.1915377,70.213963,300006.49760222255
22.4415377,69.463963,241518.64848842862
22.4415377,69.713963,260815.29942601718
22.4415377,69.963963,281543.9342100946
22.4415377,70.213963,300464.1451748982
20.9979645,69.6406499,344216.59546537115
20.9979645,69.8906499,316427.7176156194
20.9979645,70.1406499,288646.73908758996
20.9979645,70.3906499,260876.1835146656
21.2479645,69.6406499,343957.3898259937
21.2479645,69.8906499,316145.7288934484
21.2479645,70.1406499,288337.5823718421
21.2479645,70.3906499,260534.07559725674
21.4979645,69.6406499,344653.01714386564
21.4979645,69.8906499,318675.65471968206
21.4979645,70.1406499,291109.279174483
21.4979645,70.3906499,263598.2844419995
21.7479645,69.6406499,319501.0710580497
21.7479645,69.8906499,323965.8072803208
21.7479645,70.1406499,296891.0301731243
21.7479645,70.3906499,269969.8630153693
20.9772602,69.8321207,323079.2121611249
20.9772602,70.0821207,295309.9542317478
20.9772602,70.3321207,267553.2927004815
20.9772602,70.5821207,239813.6014286758
21.2272602,69.8321207,322574.67876238155
21.2272602,70.0821207,294757.89237331285
21.2272602,70.3321207,266943.8339480236
21.2272602,70.5821207,239133.45537208355
21.4772602,69.8321207,324826.6407252136
21.4772602,70.0821207,297220.68949272495
21.4772602,70.3321207,269660.7751028009
21.4772602,70.5821207,242162.6160751606
21.7272602,69.8321207,329792.54314192757
21.7272602,70.0821207,302639.9069021202
21.7272602,70.3321207,275622.4022394343
21.7272602,70.5821207,248784.05819416724
20.8280712,70.5262213,248120.0495962462
20.8280712,70.7762213,220662.6568814545
20.8280712,71.0262213,193311.82297296094
20.8280712,71.2762213,166120.189288016
21.0780712,70.5262213,245311.38756507836
21.0780712,70.7762213,217499.7149410613
21.0780712,71.0262213,189693.38090347222
21.0780712,71.2762213,161895.13626587635
21.3280712,70.5262213,246109.91136386
21.3280712,70.7762213,218399.94872221438
21.3280712,71.0262213,190724.90755277022
21.3280712,71.2762213,163102.56512075345
21.5780712,70.5262213,250499.20871745207
21.5780712,70.7762213,223334.5085256832
21.5780712,71.0262213,196356.19536331246
21.5780712,71.2762213,169653.21053700167
20.3660085,70.8647543,227414.93607618363
20.3660085,71.1147543,202345.1448954488
20.3660085,71.3647543,178097.06848736852
20.3660085,71.6147543,155056.69148294732
20.6160085,70.8647543,216951.93560648308
20.6160085,71.1147543,190510.2277454548
20.6160085,71.3647543,164527.06469350058
20.6160085,71.6147543,139259.35080454306
20.8660085,70.8647543,210192.2475813552
20.8660085,71.1147543,182775.23206257238
20.8660085,71.3647543,155504.96325378644
20.8660085,71.6147543,128474.92115741865
21.1160085,70.8647543,207519.10262287516
21.1160085,71.1147543,179694.6923691094
21.1160085,71.3647543,151872.28386596133
21.1160085,71.6147543,124053.22396659675
21.3885909,71.3781618,153052.64997144774
21.3885909,71.6281618,125826.06446098235
21.3885909,71.8781618,98935.77189775508
