lat,lon,elevation
21.0087262,73.1873533,43
21.0087262,73.4373533,93
21.0087262,73.6873533,478
21.0087262,73.9373533,548
21.0385705,71.0792958,0
21.0385705,71.3292958,0
21.0385705,71.5792958,0
21.0385705,71.8292958,0
21.2885705,71.0792958,0
21.2885705,71.3292958,0
21.2885705,71.5792958,0
21.2885705,71.8292958,0
21.5385705,71.0792958,0
21.5385705,71.3292958,0
21.5385705,71.5792958,0
21.5385705,71.8292958,0
21.7885705,71.0792958,0
21.7885705,71.3292958,0
21.7885705,71.5792958,0
21.7885705,71.8292958,0
21.6915377,69.463963,0
21.6915377,69.713963,0
21.6915377,69.963963,0
21.6915377,70.213963,0
21.9415377,69.463963,0
21.9415377,69.713963,0
21.9415377,69.963963,0
21.9415377,70.213963,0
22.1915377,69.463963,0
22.1915377,69.713963,0
22.1915377,69.963963,0
22.1915377,70.213963,0
22.4415377,69.463963,0
22.4415377,69.713963,0
22.4415377,69.963963,0
22.4415377,70.213963,0
20.9979645,69.6406499,0
20.9979645,69.8906499,0
20.9979645,70.1406499,0
20.9979645,70.3906499,0
21.2479645,69.6406499,0
21.2479645,69.8906499,0
21.2479645,70.1406499,0
21.2479645,70.3906499,0
21.4979645,69.6406499,0
21.4979645,69.8906499,0
21.4979645,70.1406499,0
21.4979645,70.3906499,0
21.7479645,69.6406499,0
21.7479645,69.8906499,0
21.7479645,70.1406499,0
21.7479645,70.3906499,0
20.9772602,69.8321207,0
20.9772602,70.0821207,0
20.9772602,70.3321207,0
20.9772602,70.5821207,0
21.2272602,69.8321207,0
21.2272602,70.0821207,0
21.2272602,70.3321207,0
21.2272602,70.5821207,0
21.4772602,69.8321207,0
21.4772602,70.0821207,0
21.4772602,70.3321207,0
21.4772602,70.5821207,0
21.7272602,69.8321207,0
21.7272602,70.0821207,0
21.7272602,70.3321207,0
21.7272602,70.5821207,0
20.8280712,70.5262213,0
20.8280712,70.7762213,0
20.8280712,71.0262213,0
20.8280712,71.2762213,0
21.0780712,70.5262213,0
21.0780712,70.7762213,0
21.0780712,71.0262213,0
21.0780712,71.2762213,0
21.3280712,70.5262213,0
21.3280712,70.7762213,0
21.3280712,71.0262213,0
21.3280712,71.2762213,0
21.5780712,70.5262213,0
21.5780712,70.7762213,0
21.5780712,71.0262213,0
21.5780712,71.2762213,0
20.3660085,70.8647543,0
20.3660085,71.1147543,0
20.3660085,71.3647543,0
20.3660085,71.6147543,0
20.6160085,70.8647543,0
20.6160085,71.1147543,0
20.6160085,71.3647543,0
20.6160085,71.6147543,0
20.8660085,70.8647543,0
20.8660085,71.1147543,0
20.8660085,71.3647543,0
20.8660085,71.6147543,0
21.1160085,70.8647543,0
21.1160085,71.1147543,0
21.1160085,71.3647543,0
21.1160085,71.6147543,0
21.3885909,71.3781618,0
21.3885909,71.6281618,0
21.3885909,71.8781618,0
21.3885909,72.1281618,36
21.6385909,71.3781618,0
21.6385909,71.6281618,0
21.6385909,71.8781618,0
21.6385909,72.1281618,77
21.8885909,71.3781618,0
21.8885909,71.6281618,0
21.8885909,71.8781618,0
21.8885909,72.1281618,7
22.1385909,71.3781618,0
22.1385909,71.6281618,0
22.1385909,71.8781618,0
22.1385909,72.1281618,6
23.1978037,72.0507598,27
23.1978037,72.3007598,49
23.1978037,72.5507598,68
23.1978037,72.8007598,76
23.4478037,72.0507598,45
23.4478037,72.3007598,66
23.4478037,72.5507598,96
23.4478037,72.8007598,112
23.6978037,72.0507598,64
23.6978037,72.3007598,88
23.6978037,72.5507598,133
23.6978037,72.8007598,141
23.9478037,72.0507598,72
23.9478037,72.3007598,122
23.9478037,72.5507598,178
23.9478037,72.8007598,173
22.2014918,73.4088415,44
22.2014918,73.6588415,75
22.2014918,73.9088415,112
22.2014918,74.1588415,236
22.4514918,73.4088415,70
22.4514918,73.6588415,285
22.4514918,73.9088415,169
22.4514918,74.1588415,234
22.7014918,73.4088415,73
22.7014918,73.6588415,144
22.7014918,73.9088415,197
22.7014918,74.1588415,421
22.9514918,73.4088415,71
22.9514918,73.6588415,153
22.9514918,73.9088415,175
22.9514918,74.1588415,323
21.1293206,72.4945103,-9
21.1293206,72.7445103,8
21.1293206,72.9945103,18
21.1293206,73.2445103,41
21.3793206,72.4945103,-9
21.3793206,72.7445103,10
21.3793206,72.9945103,28
21.3793206,73.2445103,95
21.6293206,72.4945103,-2
21.6293206,72.7445103,5
21.6293206,72.9945103,17
21.6293206,73.2445103,66
21.8793206,72.4945103,-4
21.8793206,72.7445103,7
21.8793206,72.9945103,17
21.8793206,73.2445103,20
21.9290087,69.3432372,0
21.9290087,69.5932372,0
21.9290087,69.8432372,0
21.9290087,70.0932372,0
22.1790087,69.3432372,0
22.1790087,69.5932372,0
22.1790087,69.8432372,0
22.1790087,70.0932372,0
22.4290087,69.3432372,0
22.4290087,69.5932372,0
22.4290087,69.8432372,0
22.4290087,70.0932372,0
22.6790087,69.3432372,0
22.6790087,69.5932372,0
22.6790087,69.8432372,0
22.6790087,70.0932372,0
21.4333303,69.2984765,0
21.4333303,69.5484765,0
21.4333303,69.7984765,0
21.4333303,70.0484765,0
21.6833303,69.2984765,0
21.6833303,69.5484765,0
21.6833303,69.7984765,0
21.6833303,70.0484765,0
21.9333303,69.2984765,0
21.9333303,69.5484765,0
21.9333303,69.7984765,0
21.9333303,70.0484765,0
22.1833303,69.2984765,0
22.1833303,69.5484765,0
22.1833303,69.7984765,0
22.1833303,70.0484765,0
20.9857835,70.4559406,0
20.9857835,70.7059406,0
20.9857835,70.9559406,0
20.9857835,71.2059406,0
21.2357835,70.4559406,0
21.2357835,70.7059406,0
21.2357835,70.9559406,0
21.2357835,71.2059406,0
21.4857835,70.4559406,0
21.4857835,70.7059406,0
21.4857835,70.9559406,0
21.4857835,71.2059406,0
21.7357835,70.4559406,0
21.7357835,70.7059406,0
21.7357835,70.9559406,0
21.7357835,71.2059406,0
21.2466811,69.7821426,0
21.2466811,70.0321426,0
21.2466811,70.2821426,0
21.2466811,70.5321426,0
21.4966811,69.7821426,0
21.4966811,70.0321426,0
21.4966811,70.2821426,0
21.4966811,70.5321426,0
21.7466811,69.7821426,0
21.7466811,70.0321426,0
21.7466811,70.2821426,0
21.7466811,70.5321426,0
21.9966811,69.7821426,0
21.9966811,70.0321426,0
21.9966811,70.2821426,0
21.9966811,70.5321426,0
21.9732415,69.5552102,0
21.9732415,69.8052102,0
21.9732415,70.0552102,0
21.9732415,70.3052102,0
22.2232415,69.5552102,0
22.2232415,69.8052102,0
22.2232415,70.0552102,0
22.2232415,70.3052102,0
22.4732415,69.5552102,0
22.4732415,69.8052102,0
22.4732415,70.0552102,0
22.4732415,70.3052102,0
22.7232415,69.5552102,0
22.7232415,69.8052102,0
22.7232415,70.0552102,0
22.7232415,70.3052102,0
20.3428692,69.9799081,0
20.3428692,70.2299081,0
20.3428692,70.4799081,0
20.3428692,70.7299081,0
20.5928692,69.9799081,0
20.5928692,70.2299081,0
20.5928692,70.4799081,0
20.5928692,70.7299081,0
20.8428692,69.9799081,0
20.8428692,70.2299081,0
20.8428692,70.4799081,0
20.8428692,70.7299081,0
21.0928692,69.9799081,0
21.0928692,70.2299081,0
21.0928692,70.4799081,0
21.0928692,70.7299081,0
21.4682625,71.0769241,0
21.4682625,71.3269241,0
21.4682625,71.5769241,0
21.4682625,71.8269241,0
21.7182625,71.0769241,0
21.7182625,71.3269241,0
21.7182625,71.5769241,0
21.7182625,71.8269241,0
21.9682625,71.0769241,0
21.9682625,71.3269241,0
21.9682625,71.5769241,0
21.9682625,71.8269241,0
22.2182625,71.0769241,0
22.2182625,71.3269241,0
22.2182625,71.5769241,0
22.2182625,71.8269241,0
20.5560298,70.0303798,0
20.5560298,70.2803798,0
20.5560298,70.5303798,0
20.5560298,70.7803798,0
20.8060298,70.0303798,0
20.8060298,70.2803798,0
20.8060298,70.5303798,0
20.8060298,70.7803798,0
21.0560298,70.0303798,0
21.0560298,70.2803798,0
21.0560298,70.5303798,0
21.0560298,70.7803798,0
21.3060298,70.0303798,0
21.3060298,70.2803798,0
21.3060298,70.5303798,0
21.3060298,70.7803798,0
22.3251395,71.1209736,0
22.3251395,71.3709736,0
22.3251395,71.6209736,0
22.3251395,71.8709736,0
22.5751395,71.1209736,0
22.5751395,71.3709736,0
22.5751395,71.6209736,0
22.5751395,71.8709736,0
22.8251395,71.1209736,0
22.8251395,71.3709736,0
22.8251395,71.6209736,0
22.8251395,71.8709736,0
23.0751395,71.1209736,0
23.0751395,71.3709736,0
23.0751395,71.6209736,0
23.0751395,71.8709736,0
23.273753,71.1798581,0
23.273753,71.4298581,0
23.273753,71.6798581,0
23.273753,71.9298581,0
23.523753,71.1798581,0
23.523753,71.4298581,0
23.523753,71.6798581,0
23.523753,71.9298581,0
23.773753,71.1798581,0
23.773753,71.4298581,0
23.773753,71.6798581,0
23.773753,71.9298581,0
24.023753,71.1798581,0
24.023753,71.4298581,0
24.023753,71.6798581,0
24.023753,71.9298581,0
22.8530428,72.4510592,28
22.8530428,72.7010592,40
22.8530428,72.9510592,46
22.8530428,73.2010592,63
23.1030428,72.4510592,48
23.1030428,72.7010592,64
23.1030428,72.9510592,69
23.1030428,73.2010592,103
23.3530428,72.4510592,75
23.3530428,72.7010592,88
23.3530428,72.9510592,113
23.3530428,73.2010592,127
23.6030428,72.4510592,103
23.6030428,72.7010592,127
23.6030428,72.9510592,143
23.6030428,73.2010592,166
23.3472862,71.0858439,0
23.3472862,71.3358439,0
23.3472862,71.5858439,0
23.3472862,71.8358439,0
23.5972862,71.0858439,0
23.5972862,71.3358439,0
23.5972862,71.5858439,0
23.5972862,71.8358439,0
23.8472862,71.0858439,0
23.8472862,71.3358439,0
23.8472862,71.5858439,0
23.8472862,71.8358439,0
24.0972862,71.0858439,0
24.0972862,71.3358439,0
24.0972862,71.5858439,0
24.0972862,71.8358439,0
23.2641433,71.6268375,0
23.2641433,71.8768375,0
23.2641433,72.1268375,40
23.2641433,72.3768375,64
23.5141433,71.6268375,0
23.5141433,71.8768375,0
23.5141433,72.1268375,53
23.5141433,72.3768375,81
23.7641433,71.6268375,0
23.7641433,71.8768375,0
23.7641433,72.1268375,73
23.7641433,72.3768375,105
24.0141433,71.6268375,0
24.0141433,71.8768375,0
24.0141433,72.1268375,0
24.0141433,72.3768375,0
23.2624348,71.6086199,0
23.2624348,71.8586199,0
23.2624348,72.1086199,39
23.2624348,72.3586199,56
23.5124348,71.6086199,0
23.5124348,71.8586199,0
23.5124348,72.1086199,49
23.5124348,72.3586199,75
23.7624348,71.6086199,0
23.7624348,71.8586199,0
23.7624348,72.1086199,74
23.7624348,72.3586199,103
24.0124348,71.6086199,0
24.0124348,71.8586199,0
24.0124348,72.1086199,0
24.0124348,72.3586199,0
23.2374521,71.6060665,0
23.2374521,71.8560665,0
23.2374521,72.1060665,34
23.2374521,72.3560665,50
23.4874521,71.6060665,0
23.4874521,71.8560665,0
23.4874521,72.1060665,48
23.4874521,72.3560665,80
23.7374521,71.6060665,0
23.7374521,71.8560665,0
23.7374521,72.1060665,70
23.7374521,72.3560665,98
23.9874521,71.6060665,0
23.9874521,71.8560665,0
23.9874521,72.1060665,88
23.9874521,72.3560665,140
23.6121729,71.6602947,0
23.6121729,71.9102947,0
23.6121729,72.1602947,61
23.6121729,72.4102947,90
23.8621729,71.6602947,0
23.8621729,71.9102947,0
23.8621729,72.1602947,87
23.8621729,72.4102947,133
24.1121729,71.6602947,0
24.1121729,71.9102947,0
24.1121729,72.1602947,0
24.1121729,72.4102947,0
24.3621729,71.6602947,0
24.3621729,71.9102947,0
24.3621729,72.1602947,0
24.3621729,72.4102947,0
23.6020922,71.6855503,0
23.6020922,71.9355503,0
23.6020922,72.1855503,59
23.6020922,72.4355503,93
23.8520922,71.6855503,0
23.8520922,71.9355503,0
23.8520922,72.1855503,87
23.8520922,72.4355503,135
24.1020922,71.6855503,0
24.1020922,71.9355503,0
24.1020922,72.1855503,0
24.1020922,72.4355503,0
24.3520922,71.6855503,0
24.3520922,71.9355503,0
24.3520922,72.1855503,0
24.3520922,72.4355503,0
23.6277604,71.6661395,0
23.6277604,71.9161395,0
23.6277604,72.1661395,61
23.6277604,72.4161395,97
23.8777604,71.6661395,0
23.8777604,71.9161395,0
23.8777604,72.1661395,87
23.8777604,72.4161395,135
24.1277604,71.6661395,0
24.1277604,71.9161395,0
24.1277604,72.1661395,0
24.1277604,72.4161395,0
24.3777604,71.6661395,0
24.3777604,71.9161395,0
24.3777604,72.1661395,0
24.3777604,72.4161395,0
23.6572236,71.6796013,0
23.6572236,71.9296013,0
23.6572236,72.1796013,64
23.6572236,72.4296013,102
23.9072236,71.6796013,0
23.9072236,71.9296013,0
23.9072236,72.1796013,93
23.9072236,72.4296013,147
24.1572236,71.6796013,0
24.1572236,71.9296013,0
24.1572236,72.1796013,0
24.1572236,72.4296013,0
24.4072236,71.6796013,0
24.4072236,71.9296013,0
24.4072236,72.1796013,0
24.4072236,72.4296013,0
23.1048157,71.5886065,0
23.1048157,71.8386065,0
23.1048157,72.0886065,28
23.1048157,72.3386065,41
23.3548157,71.5886065,0
23.3548157,71.8386065,0
23.3548157,72.0886065,42
23.3548157,72.3386065,71
23.6048157,71.5886065,0
23.6048157,71.8386065,0
23.6048157,72.0886065,52
23.6048157,72.3386065,78
23.8548157,71.5886065,0
23.8548157,71.8386065,0
23.8548157,72.0886065,76
23.8548157,72.3386065,116
22.7969449,71.8306381,0
22.7969449,72.0806381,11
22.7969449,72.3306381,20
22.7969449,72.5806381,28
23.0469449,71.8306381,0
23.0469449,72.0806381,27
23.0469449,72.3306381,36
23.0469449,72.5806381,49
23.2969449,71.8306381,0
23.2969449,72.0806381,35
23.2969449,72.3306381,66
23.2969449,72.5806381,79
23.5469449,71.8306381,0
23.5469449,72.0806381,47
23.5469449,72.3306381,75
23.5469449,72.5806381,113
23.8332794,72.3496191,116
23.8332794,72.5996191,154
23.8332794,72.8496191,159
23.8332794,73.0996191,202
24.0832794,72.3496191,0
24.0832794,72.5996191,0
24.0832794,72.8496191,0
24.0832794,73.0996191,0
24.3332794,72.3496191,0
24.3332794,72.5996191,0
24.3332794,72.8496191,0
24.3332794,73.0996191,0
24.5832794,72.3496191,0
24.5832794,72.5996191,0
24.5832794,72.8496191,0
24.5832794,73.0996191,0
21.1874043,71.7761717,0
21.1874043,72.0261717,9
21.1874043,72.2761717,-12
21.1874043,72.5261717,-6
21.4374043,71.7761717,0
21.4374043,72.0261717,37
21.4374043,72.2761717,-8
21.4374043,72.5261717,-7
21.6874043,71.7761717,0
21.6874043,72.0261717,72
21.6874043,72.2761717,11
21.6874043,72.5261717,2
21.9374043,71.7761717,0
21.9374043,72.0261717,8
21.9374043,72.2761717,1
21.9374043,72.5261717,5
21.4111503,72.8384024,11
21.4111503,73.0884024,32
21.4111503,73.3384024,97
21.4111503,73.5884024,270
21.6611503,72.8384024,6
21.6611503,73.0884024,25
21.6611503,73.3384024,123
21.6611503,73.5884024,218
21.9111503,72.8384024,9
21.9111503,73.0884024,29
21.9111503,73.3384024,39
21.9111503,73.5884024,38
22.1611503,72.8384024,21
22.1611503,73.0884024,22
22.1611503,73.3384024,36
22.1611503,73.5884024,58
21.758718,71.0619822,0
21.758718,71.3119822,0
21.758718,71.5619822,0
21.758718,71.8119822,0
22.008718,71.0619822,0
22.008718,71.3119822,0
22.008718,71.5619822,0
22.008718,71.8119822,0
22.258718,71.0619822,0
22.258718,71.3119822,0
22.258718,71.5619822,0
22.258718,71.8119822,0
22.508718,71.0619822,0
22.508718,71.3119822,0
22.508718,71.5619822,0
22.508718,71.8119822,0
22.9947987,73.0126493,70
22.9947987,73.2626493,100
22.9947987,73.5126493,86
22.9947987,73.7626493,195
23.2447987,73.0126493,99
23.2447987,73.2626493,110
23.2447987,73.5126493,119
23.2447987,73.7626493,107
23.4947987,73.0126493,135
23.4947987,73.2626493,153
23.4947987,73.5126493,160
23.4947987,73.7626493,205
23.7447987,73.0126493,185
23.7447987,73.2626493,198
23.7447987,73.5126493,364
23.7447987,73.7626493,288
20.6702124,73.0622874,23
20.6702124,73.3122874,160
20.6702124,73.5622874,307
20.6702124,73.8122874,752
20.9202124,73.0622874,29
20.9202124,73.3122874,76
20.9202124,73.5622874,235
20.9202124,73.8122874,475
21.1702124,73.0622874,27
21.1702124,73.3122874,62
21.1702124,73.5622874,119
21.1702124,73.8122874,140
21.4202124,73.0622874,27
21.4202124,73.3122874,110
21.4202124,73.5622874,273
21.4202124,73.8122874,96
22.1123339,72.4196961,-18
22.1123339,72.6696961,10
22.1123339,72.9196961,17
22.1123339,73.1696961,25
22.3623339,72.4196961,6
22.3623339,72.6696961,15
22.3623339,72.9196961,27
22.3623339,73.1696961,45
22.6123339,72.4196961,15
22.6123339,72.6696961,29
22.6123339,72.9196961,36
22.6123339,73.1696961,50
22.8623339,72.4196961,28
22.8623339,72.6696961,33
22.8623339,72.9196961,44
22.8623339,73.1696961,66
22.0943114,72.3749406,-11
22.0943114,72.6249406,6
22.0943114,72.8749406,20
22.0943114,73.1249406,20
22.3443114,72.3749406,11
22.3443114,72.6249406,15
22.3443114,72.8749406,29
22.3443114,73.1249406,35
22.5943114,72.3749406,14
22.5943114,72.6249406,18
22.5943114,72.8749406,33
22.5943114,73.1249406,50
22.8443114,72.3749406,24
22.8443114,72.6249406,33
22.8443114,72.8749406,41
22.8443114,73.1249406,74
21.4205704,72.5726247,-6
21.4205704,72.8226247,9
21.4205704,73.0726247,30
21.4205704,73.3226247,127
21.6705704,72.5726247,9
21.6705704,72.8226247,8
21.6705704,73.0726247,18
21.6705704,73.3226247,129
21.9205704,72.5726247,4
21.9205704,72.8226247,8
21.9205704,73.0726247,26
21.9205704,73.3226247,35
22.1705704,72.5726247,9
22.1705704,72.8226247,8
22.1705704,73.0726247,23
22.1705704,73.3226247,37
22.6646919,72.0821046,6
22.6646919,72.3321046,15
22.6646919,72.5821046,24
22.6646919,72.8321046,35
22.9146919,72.0821046,19
22.9146919,72.3321046,21
22.9146919,72.5821046,40
22.9146919,72.8321046,51
23.1646919,72.0821046,30
23.1646919,72.3321046,45
23.1646919,72.5821046,71
23.1646919,72.8321046,75
23.4146919,72.0821046,47
23.4146919,72.3321046,74
23.4146919,72.5821046,96
23.4146919,72.8321046,116
23.0971246,72.4588273,45
23.0971246,72.7088273,64
23.0971246,72.9588273,72
23.0971246,73.2088273,99
23.3471246,72.4588273,76
23.3471246,72.7088273,94
23.3471246,72.9588273,114
23.3471246,73.2088273,132
23.5971246,72.4588273,103
23.5971246,72.7088273,129
23.5971246,72.9588273,144
23.5971246,73.2088273,166
23.8471246,72.4588273,132
23.8471246,72.7088273,172
23.8471246,72.9588273,209
23.8471246,73.2088273,258
20.8355059,70.8130864,0
20.8355059,71.0630864,0
20.8355059,71.3130864,0
20.8355059,71.5630864,0
21.0855059,70.8130864,0
21.0855059,71.0630864,0
21.0855059,71.3130864,0
21.0855059,71.5630864,0
21.3355059,70.8130864,0
21.3355059,71.0630864,0
21.3355059,71.3130864,0
21.3355059,71.5630864,0
21.5855059,70.8130864,0
21.5855059,71.0630864,0
21.5855059,71.3130864,0
21.5855059,71.5630864,0
22.3245152,72.2533562,3
22.3245152,72.5033562,6
22.3245152,72.7533562,20
22.3245152,73.0033562,31
22.5745152,72.2533562,8
22.5745152,72.5033562,14
22.5745152,72.7533562,37
22.5745152,73.0033562,46
22.8245152,72.2533562,13
22.8245152,72.5033562,27
22.8245152,72.7533562,35
22.8245152,73.0033562,49
23.0745152,72.2533562,34
23.0745152,72.5033562,50
23.0745152,72.7533562,61
23.0745152,73.0033562,81
23.418279,71.8681846,0
23.418279,72.1181846,44
23.418279,72.3681846,82
23.418279,72.6181846,102
23.668279,71.8681846,0
23.668279,72.1181846,59
23.668279,72.3681846,90
23.668279,72.6181846,126
23.918279,71.8681846,0
23.918279,72.1181846,78
23.918279,72.3681846,135
23.918279,72.6181846,181
24.168279,71.8681846,0
24.168279,72.1181846,0
24.168279,72.3681846,0
24.168279,72.6181846,0
21.9117955,68.5089392,0
21.9117955,68.7589392,0
21.9117955,69.0089392,0
21.9117955,69.2589392,0
22.1617955,68.5089392,0
22.1617955,68.7589392,0
22.1617955,69.0089392,0
22.1617955,69.2589392,0
22.4117955,68.5089392,0
22.4117955,68.7589392,0
22.4117955,69.0089392,0
22.4117955,69.2589392,0
22.6617955,68.5089392,0
22.6617955,68.7589392,0
22.6617955,69.0089392,0
22.6617955,69.2589392,0
21.7495856,71.6959892,0
21.7495856,71.9459892,0
21.7495856,72.1959892,8
21.7495856,72.4459892,-4
21.9995856,71.6959892,0
21.9995856,71.9459892,0
21.9995856,72.1959892,5
21.9995856,72.4459892,-11
22.2495856,71.6959892,0
22.2495856,71.9459892,0
22.2495856,72.1959892,16
22.2495856,72.4459892,-18
22.4995856,71.6959892,0
22.4995856,71.9459892,0
22.4995856,72.1959892,6
22.4995856,72.4459892,10
23.0554188,72.1169411,28
23.0554188,72.3669411,39
23.0554188,72.6169411,53
23.0554188,72.8669411,60
23.3054188,72.1169411,42
23.3054188,72.3669411,69
23.3054188,72.6169411,82
23.3054188,72.8669411,95
23.5554188,72.1169411,55
23.5554188,72.3669411,82
23.5554188,72.6169411,119
23.5554188,72.8669411,116
23.8054188,72.1169411,74
23.8054188,72.3669411,115
23.8054188,72.6169411,152
23.8054188,72.8669411,164
23.081665,71.640412,0
23.081665,71.890412,0
23.081665,72.140412,30
23.081665,72.390412,44
23.331665,71.640412,0
23.331665,71.890412,0
23.331665,72.140412,41
23.331665,72.390412,71
23.581665,71.640412,0
23.581665,71.890412,0
23.581665,72.140412,70
23.581665,72.390412,83
23.831665,71.640412,0
23.831665,71.890412,0
23.831665,72.140412,82
23.831665,72.390412,123
21.9094019,72.405252,-5
21.9094019,72.655252,7
21.9094019,72.905252,13
21.9094019,73.155252,27
22.1594019,72.405252,-4
22.1594019,72.655252,11
22.1594019,72.905252,21
22.1594019,73.155252,27
22.4094019,72.405252,10
22.4094019,72.655252,18
22.4094019,72.905252,35
22.4094019,73.155252,44
22.6594019,72.405252,17
22.6594019,72.655252,21
22.6594019,72.905252,42
22.6594019,73.155252,52
21.5514367,72.3069758,-5
21.5514367,72.5569758,-4
21.5514367,72.8069758,11
21.5514367,73.0569758,44
21.8014367,72.3069758,-6
21.8014367,72.5569758,1
21.8014367,72.8069758,10
21.8014367,73.0569758,18
22.0514367,72.3069758,-2
22.0514367,72.5569758,10
22.0514367,72.8069758,8
22.0514367,73.0569758,23
22.3014367,72.3069758,9
22.3014367,72.5569758,4
22.3014367,72.8069758,23
22.3014367,73.0569758,20
23.5246132,72.2933287,71
23.5246132,72.5433287,106
23.5246132,72.7933287,125
23.5246132,73.0433287,138
23.7746132,72.2933287,98
23.7746132,72.5433287,132
23.7746132,72.7933287,142
23.7746132,73.0433287,180
24.0246132,72.2933287,0
24.0246132,72.5433287,0
24.0246132,72.7933287,0
24.0246132,73.0433287,0
24.2746132,72.2933287,0
24.2746132,72.5433287,0
24.2746132,72.7933287,0
24.2746132,73.0433287,0
20.4225185,70.4190462,0
20.4225185,70.6690462,0
20.4225185,70.9190462,0
20.4225185,71.1690462,0
20.6725185,70.4190462,0
20.6725185,70.6690462,0
20.6725185,70.9190462,0
20.6725185,71.1690462,0
20.9225185,70.4190462,0
20.9225185,70.6690462,0
20.9225185,70.9190462,0
20.9225185,71.1690462,0
21.1725185,70.4190462,0
21.1725185,70.6690462,0
21.1725185,70.9190462,0
21.1725185,71.1690462,0
20.5778781,72.3744643,-20
20.5778781,72.6244643,-14
20.5778781,72.8744643,-3
20.5778781,73.1244643,59
20.8278781,72.3744643,-15
20.8278781,72.6244643,-10
20.8278781,72.8744643,4
20.8278781,73.1244643,32
21.0778781,72.3744643,-12
21.0778781,72.6244643,-1
21.0778781,72.8744643,13
21.0778781,73.1244643,27
21.3278781,72.3744643,-13
21.3278781,72.6244643,9
21.3278781,72.8744643,16
21.3278781,73.1244643,39
20.8996957,72.42659,-13
20.8996957,72.67659,-7
20.8996957,72.92659,16
20.8996957,73.17659,40
21.1496957,72.42659,-11
21.1496957,72.67659,5
21.1496957,72.92659,19
21.1496957,73.17659,22
21.3996957,72.42659,-11
21.3996957,72.67659,10
21.3996957,72.92659,18
21.3996957,73.17659,64
21.6496957,72.42659,-4
21.6496957,72.67659,-2
21.6496957,72.92659,8
21.6496957,73.17659,45
20.9666151,72.4518617,-12
20.9666151,72.7018617,-4
20.9666151,72.9518617,7
20.9666151,73.2018617,46
21.2166151,72.4518617,-12
21.2166151,72.7018617,7
21.2166151,72.9518617,20
21.2166151,73.2018617,31
21.4666151,72.4518617,-9
21.4666151,72.7018617,3
21.4666151,72.9518617,29
21.4666151,73.2018617,52
21.7166151,72.4518617,-4
21.7166151,72.7018617,8
21.7166151,72.9518617,14
21.7166151,73.2018617,65
21.588543,68.7800719,0
21.588543,69.0300719,0
21.588543,69.2800719,0
21.588543,69.5300719,0
21.838543,68.7800719,0
21.838543,69.0300719,0
21.838543,69.2800719,0
21.838543,69.5300719,0
22.088543,68.7800719,0
22.088543,69.0300719,0
22.088543,69.2800719,0
22.088543,69.5300719,0
22.338543,68.7800719,0
22.338543,69.0300719,0
22.338543,69.2800719,0
22.338543,69.5300719,0
22.9634245,72.7990631,49
22.9634245,73.0490631,67
22.9634245,73.2990631,83
22.9634245,73.5490631,104
23.2134245,72.7990631,77
23.2134245,73.0490631,101
23.2134245,73.2990631,118
23.2134245,73.5490631,100
23.4634245,72.7990631,117
23.4634245,73.0490631,131
23.4634245,73.2990631,149
23.4634245,73.5490631,190
23.7134245,72.7990631,140
23.7134245,73.0490631,175
23.7134245,73.2990631,197
23.7134245,73.5490631,238
20.553513,69.7898917,0
20.553513,70.0398917,0
20.553513,70.2898917,0
20.553513,70.5398917,0
20.803513,69.7898917,0
20.803513,70.0398917,0
20.803513,70.2898917,0
20.803513,70.5398917,0
21.053513,69.7898917,0
21.053513,70.0398917,0
21.053513,70.2898917,0
21.053513,70.5398917,0
21.303513,69.7898917,0
21.303513,70.0398917,0
21.303513,70.2898917,0
21.303513,70.5398917,0
20.9176122,70.749609,0
20.9176122,70.999609,0
20.9176122,71.249609,0
20.9176122,71.499609,0
21.1676122,70.749609,0
21.1676122,70.999609,0
21.1676122,71.249609,0
21.1676122,71.499609,0
21.4176122,70.749609,0
21.4176122,70.999609,0
21.4176122,71.249609,0
21.4176122,71.499609,0
21.6676122,70.749609,0
21.6676122,70.999609,0
21.6676122,71.249609,0
21.6676122,71.499609,0
22.3959246,72.1782442,17
22.3959246,72.4282442,7
22.3959246,72.6782442,17
22.3959246,72.9282442,37
22.6459246,72.1782442,10
22.6459246,72.4282442,19
22.6459246,72.6782442,23
22.6459246,72.9282442,39
22.8959246,72.1782442,23
22.8959246,72.4282442,29
22.8959246,72.6782442,37
22.8959246,72.9282442,54
23.1459246,72.1782442,36
23.1459246,72.4282442,50
23.1459246,72.6782442,54
23.1459246,72.9282442,77
23.0590941,72.2449399,30
23.0590941,72.4949399,51
23.0590941,72.7449399,59
23.0590941,72.9949399,78
23.3090941,72.2449399,51
23.3090941,72.4949399,75
23.3090941,72.7449399,88
23.3090941,72.9949399,101
23.5590941,72.2449399,65
23.5590941,72.4949399,101
23.5590941,72.7449399,128
23.5590941,72.9949399,138
23.8090941,72.2449399,93
23.8090941,72.4949399,129
23.8090941,72.7449399,169
23.8090941,72.9949399,191
21.3490419,70.207834,0
21.3490419,70.457834,0
21.3490419,70.707834,0
21.3490419,70.957834,0
21.5990419,70.207834,0
21.5990419,70.457834,0
21.5990419,70.707834,0
21.5990419,70.957834,0
21.8490419,70.207834,0
21.8490419,70.457834,0
21.8490419,70.707834,0
21.8490419,70.957834,0
22.0990419,70.207834,0
22.0990419,70.457834,0
